cat,genus,species,sex,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54
Pabm002k,Paranth,boisei,m,1.883128101,-1.297739717,1.339771697,-1.683758017,0.839921648,-1.916454962,0.235993579,-1.962549987,-0.316272797,-2.067804265,-0.899058752,-1.972543847,-1.369970012,-1.565579287,-1.728456525,-1.06103274,-1.940901803,-0.556129093,-1.978201357,-0.208831212,-2.005711272,0.171209467,-1.888986953,0.378025667,-1.654612834,0.764707332,-1.403844094,0.829318592,-1.164038028,1.092060633,-0.928313357,1.274459198,-0.619473494,1.461681989,-0.295592068,1.655505398,0.175756074,1.558347439,0.662732407,1.657678017,1.07499921,1.579861863,1.438661345,1.256565926,1.830004456,0.970175592,2.032465276,0.602430892,2.198730121,0.085773988,2.304051984,-0.361410438,2.340424135,-0.794359818
Pbof006k,Pilioco,badius,f,0.111441175,-1.120202944,-0.1494214,-1.152652203,-0.474146883,-1.030815755,-0.700964535,-0.903243115,-0.942954982,-0.652917286,-1.029864168,-0.388354625,-1.27377827,-0.205936603,-1.281740519,0.084749719,-1.209090188,0.332948098,-1.025299072,0.569013001,-0.853979477,0.64699457,-0.615353321,0.802564473,-0.387801713,0.933258899,-0.090347725,0.959087206,0.123723029,1.011898141,0.350746636,0.972352408,0.601607316,0.887317886,0.780501444,0.729408365,0.921167534,0.566571762,1.031457788,0.307387398,1.135351691,0.143364111,1.127475734,-0.10565134,1.046412258,-0.296259281,0.926992192,-0.547096401,0.79163026,-0.686445048,0.650066583,-0.887808256,0.46576432,-1.054689547
Pbof007k,Pilioco,badius,f,0.659577535,-0.978135727,0.396225537,-1.258013032,0.08416197,-1.255313127,-0.283945558,-1.217850373,-0.597892916,-1.044303277,-0.891041242,-0.818337279,-1.145474204,-0.707021326,-1.261181876,-0.386232146,-1.235369801,-0.001770599,-1.1076883,0.237003427,-1.036259668,0.427510252,-0.883563072,0.637372954,-0.774082615,0.85146394,-0.533664298,0.996089894,-0.276526992,0.978445048,0.004833208,1.019708335,0.196233961,0.990242497,0.44518284,0.914585213,0.663947877,0.860093509,0.790753312,0.684692188,0.911889585,0.540039682,1.01721951,0.281550937,1.077129028,0.08107919,1.052910094,-0.14709145,0.979567349,-0.3330797,0.960486342,-0.574788718,0.86225659,-0.733044824
Pbof008k,Pilioco,badius,f,0.849424446,-0.803999328,0.611353117,-0.999439825,0.295139004,-1.165753008,-0.040990891,-1.170323832,-0.331035787,-1.091212518,-0.629465495,-0.961258944,-0.931756877,-0.821045101,-1.165825498,-0.604688173,-1.241339353,-0.269135269,-1.133813346,0.040801779,-1.035845063,0.233311899,-0.937006331,0.417847147,-0.814031627,0.597011226,-0.631591472,0.753443939,-0.465295837,0.918747018,-0.242655481,0.95871895,-0.005033874,0.94511397,0.237242961,0.904889396,0.415907095,0.798583265,0.584723489,0.723239853,0.750029882,0.597554081,0.854368623,0.455376592,0.972607641,0.254737302,1.036026591,0.085848893,1.049280167,-0.147740498,0.988669296,-0.325238644,1.002067272,-0.521485387
Pbof009k,Pilioco,badius,f,0.949958718,-0.713093734,0.746896684,-0.977595678,0.473462418,-1.103866914,0.167379396,-1.088881444,-0.127991392,-1.035301837,-0.432467709,-0.897510609,-0.750356866,-0.815435564,-1.022400524,-0.791383296,-1.121457605,-0.454808909,-1.07334846,-0.160054495,-1.078869035,0.027265126,-1.015017898,0.203364861,-0.917015211,0.381450321,-0.794565989,0.526600987,-0.647929231,0.719739218,-0.495130711,0.822661418,-0.288912062,0.899645168,-0.088487145,0.901403899,0.138735091,0.947486025,0.44228368,0.941932451,0.661833731,0.802543944,0.829243607,0.661629052,1.046845183,0.503546644,1.109381589,0.301130701,1.166500079,0.021483989,1.171654714,-0.190729701,1.113807599,-0.441571642
Pbof010k,Pilioco,badius,f,0.861157555,-0.913746222,0.596596595,-1.070593224,0.258855482,-1.204422577,-0.111613033,-1.206687307,-0.437386904,-1.102469114,-0.712424998,-0.946514705,-1.024375687,-0.83091722,-1.270794072,-0.567066452,-1.335604806,-0.272708965,-1.19239893,0.053750781,-1.084251407,0.234932322,-1.005294839,0.413781265,-0.844022526,0.564173548,-0.672585753,0.703395477,-0.517438075,0.833418081,-0.3097805,0.959960245,-0.096530441,1.003087876,0.115771156,1.019690323,0.453688934,0.98535797,0.692116702,0.901892345,0.926366455,0.732671653,1.072922094,0.5632267,1.171908287,0.308008146,1.195955879,0.066778658,1.187729154,-0.193240267,1.098158751,-0.427813498,1.01703328,-0.653641976
Pbom001k,Pilioco,badius,m,0.584070689,-1.001164292,0.270039686,-1.108539705,-0.044978986,-1.116993745,-0.366746227,-0.987785443,-0.636603323,-0.84677853,-0.937626847,-0.660993049,-1.220338046,-0.529129212,-1.415977357,-0.26682662,-1.385588592,0.029879053,-1.257255929,0.259080336,-1.108537976,0.441065489,-0.915270013,0.640726078,-0.682002942,0.765783964,-0.485985704,0.819127188,-0.264882752,0.865940835,-0.011666147,0.869366492,0.215129705,0.88987231,0.452524424,0.808103695,0.730910184,0.726937593,0.935920544,0.603421018,1.061296003,0.445788898,1.154381889,0.233695117,1.158409885,-0.023906774,1.139659749,-0.199401607,1.068497613,-0.394153701,0.96488872,-0.595070235,0.844949884,-0.802366502
Pbom002k,Pilioco,badius,m,0.582416763,-1.042878426,0.33508526,-1.214399684,-0.027115863,-1.233434326,-0.38824552,-1.132092218,-0.688683819,-0.951051481,-0.876348518,-0.715525847,-1.133334258,-0.590786671,-1.290211936,-0.274970806,-1.404858753,0.018759411,-1.325829532,0.26048521,-1.157000475,0.481937729,-0.935482242,0.677922356,-0.725158093,0.879477374,-0.469434892,1.022147968,-0.203506972,1.149689434,0.090366133,1.127495808,0.338191937,1.031888357,0.549615494,0.842474472,0.767986792,0.691319375,0.896325574,0.565414059,1.020886048,0.386868019,1.071383818,0.200358653,1.073353359,-0.018525487,1.097092056,-0.22459027,1.06582574,-0.416591929,0.947353128,-0.655015971,0.827002396,-0.835651393
Pbom003k,Pilioco,badius,m,1.024746757,-0.633344173,0.825434472,-0.902399497,0.5392588,-0.98760261,0.236995555,-1.098183839,-0.091995616,-1.092391644,-0.418176201,-1.053787755,-0.642792005,-1.132124875,-0.851069145,-0.853085865,-1.044790536,-0.664412294,-1.168893224,-0.406068367,-1.182429567,-0.130407795,-1.12019886,0.116335119,-1.102175851,0.371817993,-1.022496035,0.660277163,-0.842698264,0.860666859,-0.610883163,0.986330141,-0.345587198,1.091598117,-0.05901085,1.058652078,0.236459561,1.02618854,0.473451329,0.982362879,0.656379239,0.843639188,0.869685168,0.692060927,0.96263945,0.478717689,1.071455291,0.263103569,1.193089825,0.069241074,1.201099763,-0.195430207,1.157278988,-0.379142191
Pbom004k,Pilioco,badius,m,1.102506652,-0.65011841,0.907144271,-0.889677072,0.650079437,-1.009933927,0.349797674,-1.083299172,0.026119676,-1.044508081,-0.316361043,-0.970363937,-0.569901808,-0.954719557,-0.86408469,-0.799984237,-0.957248961,-0.584321202,-1.031156477,-0.329408867,-1.095843402,-0.09047903,-1.030907161,0.104302563,-0.982926974,0.292862452,-0.896849729,0.480577368,-0.788227876,0.669297847,-0.623424695,0.781444869,-0.443357894,0.818213292,-0.260038729,0.906928113,-0.015537114,0.964151656,0.229460012,0.969688877,0.499403172,0.884360382,0.734803003,0.819626431,0.886442183,0.601984628,1.04130639,0.441511181,1.17720448,0.178908431,1.224502224,-0.09170223,1.171720303,-0.341192738
Pbom005k,Pilioco,badius,m,0.795653135,-0.954465598,0.473377448,-1.137911215,0.214958473,-1.222220242,-0.114126296,-1.182311108,-0.400955553,-1.087488492,-0.713291041,-0.939129509,-0.962280209,-0.764795576,-1.239536102,-0.609654049,-1.301154735,-0.279005551,-1.225511223,0.040554697,-1.146265695,0.265903327,-1.001284594,0.529573712,-0.848370517,0.69755128,-0.645429467,0.894474664,-0.44346568,1.033244031,-0.196774506,1.132066071,0.073239066,1.138820002,0.269315375,1.04853368,0.529257226,0.932101326,0.68191773,0.790964911,0.850942668,0.62968984,1.000920943,0.429638633,1.085528583,0.207303198,1.148386833,-0.02806136,1.08420544,-0.257980731,1.042451682,-0.517325442,0.984473698,-0.740308205
Phaf006k,Papio,anubis,f,1.073839181,-1.174441402,0.665190246,-1.489636291,0.225756548,-1.542727236,-0.234164847,-1.416639333,-0.731347639,-1.230434598,-1.191197947,-1.163303791,-1.57722896,-0.886524066,-1.614513311,-0.42753497,-1.489317854,0.032124505,-1.400700394,0.31535826,-1.215015002,0.488963667,-1.076779686,0.655437469,-0.8697574,0.875985017,-0.631191165,0.988247873,-0.437068623,1.060942031,-0.180524319,1.169963439,0.103820058,1.152535595,0.33610556,1.145696821,0.600148911,1.02761217,0.826796235,0.89532223,0.971479391,0.721676457,1.112809418,0.480254873,1.260885426,0.244259986,1.376202047,-0.053220846,1.416640439,-0.290583271,1.395191459,-0.553144814,1.398389214,-0.80648732
Phaf007k,Papio,anubis,f,1.607081832,-0.462041154,1.404453219,-0.969582934,1.122286117,-1.392374707,0.61645042,-1.625961648,0.081460166,-1.619175232,-0.469439639,-1.602068065,-0.947046439,-1.430786895,-1.278674588,-0.96641865,-1.478072154,-0.497090656,-1.386719236,-0.247025139,-1.359625352,-0.038066128,-1.284117695,0.152635363,-1.157710611,0.406642026,-1.025159953,0.614472042,-0.838691143,0.758845227,-0.669108531,0.855550536,-0.464508525,0.943287998,-0.206629063,0.96572429,-0.018934534,1.068856126,0.247975962,1.033558145,0.490002385,0.960942037,0.745935852,0.932986855,0.933905106,0.823544235,1.171519834,0.662839558,1.348663495,0.503787139,1.443131646,0.264430371,1.578355032,0.077204254
Phaf008k,Papio,anubis,f,1.499446509,-0.588760451,1.264809759,-0.990875682,0.868291768,-1.285011284,0.392247067,-1.430531663,-0.156460449,-1.507133706,-0.718463205,-1.461347412,-1.156676069,-1.285328503,-1.364117866,-0.860460833,-1.561642734,-0.354412229,-1.467788497,-0.108727774,-1.357242431,0.15498467,-1.182643649,0.297315916,-1.068390773,0.535468091,-0.878804231,0.626551751,-0.722099477,0.771018878,-0.449801531,0.829984881,-0.259605799,0.910782293,-0.011022858,0.888761918,0.231333759,0.871502999,0.427061077,0.814967216,0.615442505,0.772273167,0.823858509,0.692346861,0.975325251,0.633013258,1.120928827,0.507482401,1.346644312,0.334790541,1.393160635,0.192628887,1.458155226,-0.000538737
Phaf009k,Papio,anubis,f,1.312763519,-0.738701667,1.066644073,-1.11623282,0.628587069,-1.351909128,0.079781034,-1.420369779,-0.355859522,-1.336765702,-0.884242299,-1.25563245,-1.35921075,-1.080377527,-1.493184008,-0.584794936,-1.506593939,-0.147264272,-1.404485345,0.130192829,-1.284617698,0.278642669,-1.133581605,0.511013806,-0.955047167,0.588402723,-0.785799454,0.714408375,-0.583354552,0.775554255,-0.351470975,0.853222094,-0.164287424,0.806834202,0.077415502,0.830158332,0.302572843,0.788785178,0.55545958,0.795397397,0.731067959,0.690611587,0.904985713,0.607946236,1.073623183,0.466531016,1.247491383,0.299233004,1.302322474,0.173078212,1.394014452,-0.026981873,1.407716913,-0.219989091
Phaf010k,Papio,anubis,f,1.441714629,-0.605987252,1.194001424,-1.030096719,0.860509227,-1.395221943,0.403404377,-1.535990467,-0.108121555,-1.592179608,-0.560116284,-1.551161432,-0.989533803,-1.520310948,-1.236409638,-1.096955594,-1.399178548,-0.61443233,-1.390366391,-0.354103592,-1.401601376,-0.090162849,-1.31105432,0.232424493,-1.173218541,0.493085005,-1.053631498,0.707346417,-0.870354827,0.895557566,-0.634659113,1.136074775,-0.467624268,1.246033046,-0.220015634,1.346572657,0.118559256,1.284335506,0.368249076,1.14748343,0.624877753,1.03435042,0.885710422,0.898448707,1.099948991,0.694004819,1.253403097,0.478824159,1.398554329,0.242704635,1.515668654,0.009156203,1.485356692,-0.283145774
Pham001k,Papio,anubis,m,1.527023516,-0.915158172,1.223508786,-1.379646721,0.779720044,-1.629675293,0.211511576,-1.687044269,-0.299293754,-1.464026462,-0.762183437,-1.351498863,-1.26692578,-1.270908688,-1.435065995,-0.745782574,-1.525784616,-0.234716996,-1.410891525,-0.15836965,-1.3420365,0.049597002,-1.291619314,0.333348442,-1.142822051,0.52550925,-0.98836886,0.71328293,-0.791505496,0.905112325,-0.604349134,1.001646427,-0.430883726,1.051174039,-0.15770656,1.034221411,0.146016563,1.055443045,0.403328353,0.983181619,0.704906562,1.020587234,0.976410053,0.857135447,1.227443819,0.712510738,1.411367652,0.527422084,1.516266621,0.24510953,1.618882052,0.020070973,1.705212968,-0.21384239
Pham002k,Papio,anubis,m,1.500100255,-0.76040009,1.255137996,-1.216753477,0.866206424,-1.483122571,0.35446063,-1.524683031,-0.16891839,-1.458151342,-0.618547541,-1.391764353,-1.124045666,-1.321442565,-1.358390582,-0.868524969,-1.467010545,-0.360078611,-1.387906772,-0.143095414,-1.379079921,0.080113884,-1.258427675,0.301363248,-1.140691046,0.507855211,-0.969094973,0.73126988,-0.784584753,0.868158594,-0.571881001,0.988728209,-0.343078108,1.034980277,-0.100714825,1.047750131,0.182404865,1.014059643,0.396551941,0.953423436,0.634416363,0.890512206,0.820984253,0.743075055,1.053378664,0.612598218,1.252956985,0.451752717,1.355043659,0.276523928,1.459859159,0.0610304,1.540334349,-0.151851592
Pham003k,Papio,anubis,m,1.129000191,-1.050419026,0.694616771,-1.263838085,0.251485747,-1.327034791,-0.238618351,-1.32843064,-0.67915366,-1.127805082,-0.949301322,-1.267600994,-1.287110029,-0.989364478,-1.308604993,-0.551779382,-1.382383508,-0.096649867,-1.318903863,0.187649284,-1.331588911,0.399872446,-1.204103047,0.571358038,-1.030843878,0.742263468,-0.808812309,0.90059592,-0.577748447,1.009180301,-0.351486394,1.072653797,-0.109826555,1.063877422,0.181357082,0.984165822,0.447649825,0.969550523,0.740576117,0.906559472,0.983162103,0.705499405,1.145690164,0.523391913,1.277204613,0.317910892,1.397890384,0.045877205,1.39921429,-0.214985808,1.447186718,-0.498410638,1.343404658,-0.76358741
Pham004k,Papio,anubis,m,1.398500341,-1.066184622,0.960555631,-1.476515656,0.40847869,-1.653958536,-0.124652412,-1.609174924,-0.693559216,-1.412541494,-1.129414332,-1.472248412,-1.544057353,-1.095250721,-1.645655199,-0.523469469,-1.640913695,0.065712627,-1.473907451,0.248797665,-1.316976067,0.436737398,-1.17424065,0.584589081,-0.938296446,0.675585457,-0.761993793,0.852858285,-0.59915649,0.906437568,-0.367321654,0.988910697,-0.144892768,1.00163556,0.063465902,1.042580756,0.352632332,1.022655749,0.667761923,0.992993629,0.953078784,0.862232165,1.170306588,0.680775493,1.377438111,0.507647187,1.477816734,0.262869092,1.550821229,0.012407549,1.610950649,-0.293208875,1.533580898,-0.585742735
Pham005k,Papio,anubis,m,1.704025815,-0.788790471,1.371718912,-1.225435642,0.870129491,-1.483646406,0.401350488,-1.594800347,-0.163573876,-1.489445699,-0.725324544,-1.528195165,-1.058127569,-1.588225423,-1.332688067,-1.129043805,-1.537434856,-0.592611608,-1.565044365,-0.211447095,-1.491504847,0.028016326,-1.415729259,0.312975944,-1.311944321,0.538187168,-1.113798438,0.69689476,-0.933503528,0.899216956,-0.702669744,1.027475902,-0.473020711,1.102874522,-0.194966945,1.157196863,0.095227059,1.147751611,0.381158844,1.171417769,0.673227469,1.080070823,0.937136264,0.981585111,1.158152584,0.767481366,1.392145691,0.511982866,1.577662327,0.325069178,1.642092166,0.074444814,1.753613848,-0.189246631
Poaf002k,Pongo,abelii,f,0.294737674,-1.555917482,-0.20463064,-1.612536803,-0.697967808,-1.534246739,-1.261402281,-1.424668565,-1.654129826,-1.121515514,-2.00379285,-0.668202687,-2.176790693,-0.166763849,-2.061513407,0.243714783,-1.85099918,0.737586556,-1.594052444,1.058458596,-1.204189237,1.342974478,-0.824692722,1.645283513,-0.401829449,1.68636971,0.107662643,1.635943959,0.630095971,1.542187124,1.043018572,1.26168992,1.459566256,1.024944089,1.610476682,0.589597791,1.565308066,0.298671209,1.511952207,0.056933003,1.426013881,-0.123591801,1.343077258,-0.320366969,1.238901866,-0.51314621,1.110930883,-0.703433868,0.983997499,-0.897672031,0.855222234,-1.052938012,0.752758995,-1.207993039
Poaf015k,Pongo,abelii,f,-1.463374507,-1.097111743,-1.857649356,-0.679912409,-2.248670474,-0.234616609,-2.386930813,0.378077752,-2.207323146,0.812907063,-1.7537274,1.33872143,-1.246223318,1.540890484,-0.687781189,1.758406178,-0.124521386,1.859218902,0.465955918,1.799390548,0.807598898,1.754811369,1.169739711,1.686971162,1.494878707,1.339350766,1.592549931,0.979533806,1.601654349,0.572471389,1.697682348,0.132100892,1.650577675,-0.257096349,1.568505238,-0.69746483,1.37194124,-1.080574198,1.088734591,-1.253436766,0.8420766,-1.411968568,0.559566939,-1.582261727,0.23127567,-1.655049596,-0.046452519,-1.635219174,-0.365684192,-1.568664353,-0.619088281,-1.541600995,-0.919312898,-1.419189347
Poaf034k,Pongo,abelii,f,-0.461258433,-1.640624417,-0.970980282,-1.545019718,-1.394119051,-1.325210403,-1.740486149,-0.862238895,-2.021559796,-0.378321197,-1.997616958,0.148982397,-1.833289127,0.575206723,-1.502131245,1.007436198,-1.131112074,1.448354991,-0.759067451,1.481729657,-0.369124092,1.58219189,-0.081486218,1.650155706,0.288808011,1.583959787,0.631556352,1.408891183,1.001064565,1.177073386,1.265042884,0.946323942,1.469244901,0.60131747,1.574938834,0.27444394,1.498589668,0.001081062,1.459470811,-0.288220532,1.309798912,-0.489153084,1.1597565,-0.751557867,0.918331253,-0.947287545,0.714395011,-1.151099882,0.550045078,-1.342680713,0.370189759,-1.480718137,0.078708154,-1.590500701
Poam009k,Pongo,abelii,m,-0.686199006,-1.934445894,-1.360423454,-1.867057149,-1.971523465,-1.577227675,-2.418841048,-1.060995075,-2.712349468,-0.423309084,-2.608072251,0.303309804,-2.277024585,0.919962157,-1.708852518,1.344390536,-1.049366106,1.721503403,-0.913957488,1.730259326,-0.451800023,1.877430041,0.024058708,1.930714406,0.487966957,2.074385629,0.900907624,1.854842403,1.297867946,1.413238691,1.648759985,1.105275402,1.879974654,0.768024876,1.97852348,0.321167564,1.962803148,-0.021094697,1.831218818,-0.450012975,1.663277629,-0.716569842,1.423098523,-0.956659888,1.174605183,-1.25117999,0.870608343,-1.561480128,0.564928789,-1.737092113,0.228687847,-1.845618299,-0.178220084,-1.86592375
Poam019k,Pongo,abelii,m,0.349334256,-1.687906232,-0.201248061,-1.798002755,-0.82135744,-1.859636529,-1.403686702,-1.721746871,-1.891171363,-1.318939077,-2.084243461,-0.803803239,-2.198546132,-0.233064261,-2.116959794,0.399354472,-1.897965667,0.842776253,-1.73859576,1.217089468,-1.388412956,1.508215277,-0.89260628,1.825806405,-0.382970981,1.919536084,0.072739167,1.80646921,0.560651858,1.619955918,1.038574136,1.41613575,1.363569901,1.078516612,1.586433326,0.698686837,1.602456918,0.390465825,1.658262056,0.115855583,1.57862417,-0.144730703,1.482037012,-0.412892816,1.422834602,-0.586744276,1.334336487,-0.845793174,1.118277893,-1.030594784,0.932279341,-1.233737581,0.793654739,-1.391235618
Popf018k,Pongo,pygmae,f,-1.329130381,-1.364004068,-1.804516106,-0.993287784,-2.096848298,-0.533849234,-2.316328394,0.087303595,-2.302033709,0.583587802,-1.943646797,1.008493857,-1.451012123,1.348177931,-0.870478091,1.460791938,-0.264597336,1.522236881,0.165105113,1.500757118,0.400128211,1.476623791,0.70807734,1.376609035,1.003147282,1.235467186,1.188030378,1.09431368,1.42529113,0.801226555,1.544394678,0.553981034,1.702982269,0.192465245,1.644956195,-0.066010722,1.537259062,-0.42211768,1.398931826,-0.715910242,1.210838438,-1.038737876,0.950930503,-1.283785674,0.572217203,-1.381491341,0.308806683,-1.498938182,-0.049773757,-1.585093449,-0.440208257,-1.683108486,-0.779899197,-1.586985748
Popf019k,Pongo,pygmae,f,-0.994455658,-1.659157122,-1.562665424,-1.4403318,-2.059712457,-1.087574469,-2.270903394,-0.551900461,-2.440898002,0.079166374,-2.323649056,0.602060565,-1.934504579,1.03475687,-1.465049782,1.425231254,-0.800417867,1.563565318,-0.413406474,1.643976837,-0.04250653,1.782541359,0.373598269,1.683290141,0.736285079,1.601265955,1.025141422,1.338793774,1.279144403,1.13384126,1.531486418,0.923611892,1.765157171,0.576703076,1.865946476,0.155652212,1.785372461,-0.253950794,1.690719191,-0.590592813,1.475257779,-0.872429987,1.201530062,-1.085132962,0.945390932,-1.320044974,0.607813322,-1.440455355,0.277800064,-1.597561215,-0.068050777,-1.719501749,-0.337312192,-1.762903229
Popf020k,Pongo,pygmae,f,-0.157747304,-1.594975482,-0.681106034,-1.563665806,-1.178912472,-1.404165489,-1.602752626,-1.035727087,-1.91716587,-0.770112503,-2.068441314,-0.282683328,-2.075371889,0.21888136,-1.802014704,0.622769065,-1.502856941,1.01184757,-1.185684004,1.262733757,-0.825730747,1.442108147,-0.45677527,1.578880023,-0.051188332,1.624964664,0.379755008,1.522126731,0.690608395,1.432970113,1.029735505,1.201858115,1.388396739,0.937600958,1.630928626,0.580113285,1.642719914,0.326128093,1.689104079,-0.001102043,1.586709955,-0.320456858,1.476781967,-0.606033024,1.307659507,-0.867215446,1.074191263,-1.118393365,0.879703465,-1.290210626,0.602851124,-1.43238009,0.253010408,-1.586307825
Popf022k,Pongo,pygmae,f,-0.305925087,-1.605587141,-0.795034959,-1.560096932,-1.229503039,-1.408061564,-1.66231376,-1.093151958,-1.884095226,-0.674810441,-2.051406893,-0.16656115,-1.957298611,0.315144107,-1.629865288,0.731208573,-1.328089455,1.060687222,-1.062703674,1.233393772,-0.698314553,1.367902969,-0.32698096,1.552497139,0.025743547,1.598729747,0.310187547,1.472362558,0.616670181,1.319163924,0.986236832,1.10398471,1.225461266,0.925915783,1.447518319,0.59841069,1.613505878,0.207070561,1.605074981,-0.089572984,1.572370621,-0.369620409,1.4488413,-0.609454579,1.237763972,-0.87515309,1.027109325,-1.066296851,0.828207978,-1.251527278,0.59467583,-1.41737232,0.262973186,-1.542377221
Popf023k,Pongo,pygmae,f,-0.672341814,-1.465915218,-1.081874022,-1.245808904,-1.552798892,-0.957443837,-1.831181239,-0.597430406,-2.06938636,-0.206617157,-2.072895241,0.268588355,-1.859813373,0.699591459,-1.54461438,1.009994652,-1.076287191,1.296635154,-0.721977309,1.346247012,-0.341750335,1.455999432,-0.063018024,1.534447401,0.327267752,1.464293986,0.695246104,1.41762226,1.017335458,1.170006917,1.334076719,0.9659015,1.5630745,0.714096455,1.748658453,0.349163155,1.768708272,-0.109935637,1.635111173,-0.427748776,1.527769009,-0.670374653,1.270603729,-0.959142289,1.021366006,-1.202615688,0.724479698,-1.346815569,0.417450832,-1.504741218,0.11872879,-1.51594211,-0.183488678,-1.583555708
Popf030k,Pongo,pygmae,f,-1.153291835,-1.82931691,-1.852497821,-1.46709476,-2.394663211,-1.041435229,-2.724293697,-0.363154598,-2.729505891,0.358770504,-2.48573233,1.029511166,-1.973146693,1.516974905,-1.24116611,1.780151908,-0.536812951,1.854745958,-0.169088513,1.84821759,0.196855257,1.789631309,0.622398371,1.689311993,0.945488956,1.620737382,1.305785362,1.332576636,1.46668774,1.018226555,1.657318933,0.687509785,1.854074265,0.316496706,1.980540255,-0.028081229,1.940141424,-0.454754131,1.784679037,-0.731614653,1.476800497,-1.057263962,1.153621674,-1.280139184,0.906029026,-1.546735409,0.605916441,-1.671941527,0.285223628,-1.729036414,-0.15375487,-1.897662327,-0.597223906,-1.88083702
Popf031k,Pongo,pygmae,f,-0.843436934,-1.774536582,-1.462057335,-1.58267771,-1.996325923,-1.148514913,-2.266341148,-0.694059663,-2.348150408,-0.158689722,-2.261829648,0.464516311,-2.106557459,1.047512679,-1.598684478,1.480537018,-0.952382522,1.776595127,-0.543788284,1.685227884,-0.155133097,1.77625358,0.309964297,1.750813707,0.685449824,1.716186132,0.97777748,1.534513784,1.289074109,1.219613377,1.652518724,0.951728268,1.887329913,0.564966546,1.895868898,0.136103416,1.757208555,-0.230245891,1.613485,-0.581343973,1.473199802,-0.881398512,1.260688907,-1.137268523,0.932606733,-1.359666538,0.742469611,-1.489583012,0.395465952,-1.70367114,0.068870161,-1.76604614,-0.286202803,-1.817466591
Popf040k,Pongo,pygmae,f,-1.720648299,-1.105827562,-2.353246555,-0.677490341,-2.664122469,-0.147504231,-2.5752145,0.583103809,-2.308979982,1.22165969,-1.677030377,1.592543341,-1.058722312,1.708074591,-0.27270281,1.750206564,0.404233166,1.734807946,0.751093838,1.515680511,1.025774406,1.50077664,1.291798997,1.209549555,1.415752961,0.926144729,1.584735892,0.628073531,1.707125055,0.315923138,1.727901967,0.014867297,1.688804773,-0.320830401,1.560065352,-0.624924968,1.371675476,-0.859357049,1.152470291,-1.085309571,0.839389018,-1.195362687,0.52193925,-1.351002798,0.202202681,-1.509476986,-0.126890868,-1.446283034,-0.452565689,-1.460172568,-0.846365675,-1.435695461,-1.074748827,-1.367794914
Popf054k,Pongo,pygmae,f,-0.292646695,-1.56718543,-0.71146346,-1.481458513,-1.183055838,-1.27309671,-1.56704933,-0.999897128,-1.745049737,-0.590084758,-1.880318061,-0.157728154,-1.933885321,0.367909086,-1.771199923,0.702374366,-1.570442975,1.11812885,-1.194433516,1.327366971,-0.761248899,1.440292355,-0.361731755,1.615196347,0.010690252,1.666916396,0.418521819,1.511442596,0.907050667,1.325788756,1.267506431,1.151720187,1.538034857,0.871795238,1.681662557,0.446052941,1.609525296,0.164105369,1.65636259,-0.132871803,1.507954301,-0.391512659,1.379389532,-0.690979538,1.091790737,-1.005767405,0.955509244,-1.156517039,0.666959192,-1.319115131,0.355131046,-1.458861174,0.147014262,-1.589091122
Popf061k,Pongo,pygmae,f,0.480924311,1.657210303,1.064979095,1.558651869,1.56414188,1.312980218,1.96076858,0.936023955,2.165660903,0.453109739,2.172935108,-0.166376398,1.938063056,-0.630001358,1.63097962,-1.054213909,1.150046781,-1.342489345,0.837207315,-1.482691476,0.500442263,-1.650308787,0.09327168,-1.68565657,-0.340936594,-1.708899948,-0.686923442,-1.526226171,-1.00739269,-1.335468578,-1.321215668,-1.025009423,-1.625936358,-0.816974866,-1.732213283,-0.42521618,-1.683522881,-0.109802349,-1.648437791,0.209823562,-1.563660003,0.569670155,-1.366663634,0.848513797,-1.102635662,1.107320265,-0.813300813,1.328601144,-0.542550965,1.519731501,-0.289314752,1.618813373,-0.008163186,1.765724759
Popf071k,Pongo,pygmae,f,0.309694645,-1.661180213,-0.264910772,-1.694768674,-0.766438611,-1.603195371,-1.247638643,-1.327939192,-1.800229066,-1.097771205,-2.108685572,-0.577952888,-2.1458442,-0.05579398,-1.951411982,0.468608582,-1.575235022,0.888982801,-1.277787976,1.064877601,-0.992831375,1.298325084,-0.62947116,1.371031688,-0.35176006,1.387097534,0.013477585,1.337723172,0.31501695,1.266774402,0.699556477,1.183010785,0.933528928,1.022876666,1.242291506,0.796551457,1.445948261,0.591716423,1.553855107,0.342969099,1.594946598,0.045710025,1.54224094,-0.21325852,1.47375087,-0.544530027,1.36940106,-0.761302952,1.153296296,-0.977810702,1.009746896,-1.225722041,0.885428971,-1.424237148
